03/05/2018,05:10,18.03,42.05,2.108,179.8023,875.1579,0.0,0.0,0.0
03/05/2018,05:20,18.07,38.51,1.458,344.5,874.8971,0.0,0.0,0.048
03/05/2018,05:30,18.41,41.74,1.554,339.62,875.1433,0.0,0.0,0.097
03/05/2018,05:40,17.49,42.29,1.85,338.59000000000003,875.1252,0.0,0.0,0.0
03/05/2018,05:50,17.48,42.7,1.541,333.86,875.1599,0.0,0.0,0.0
03/05/2018,06:00,17.43,42.7,1.769,333.28000000000003,875.6821,0.0,0.0,0.015
03/05/2018,06:10,17.2,41.61,2.073,325.61,875.6169,0.0,0.0,0.019
03/05/2018,06:20,17.64,40.18,1.605,328.05,875.7644,0.0,0.0,0.023
03/05/2018,06:30,17.29,42.29,1.808,333.56,875.8867,0.0,0.0,0.0
03/05/2018,06:40,17.1,43.21,2.451,341.62,875.8044,0.0,0.0,0.111
03/05/2018,06:50,17.16,43.31,2.944,351.13,875.5595,0.0,0.0,0.236
03/05/2018,07:00,16.95,43.72,3.239,349.1,875.7242,2.005,1.469,0.028
03/05/2018,07:10,16.95,43.96,2.841,344.56,875.903,11.36,8.77,15.95
03/05/2018,07:20,17.04,42.97,2.764,280.47020000000003,876.3698,31.45,18.63,125.4
03/05/2018,07:30,17.25,43.31,2.813,144.991,876.5411,59.33,28.32,227.8
03/05/2018,07:40,17.32,42.84,2.001,340.97,876.6474,91.8,36.75,317.2
03/05/2018,07:50,17.72,42.43,1.764,342.76,876.7046,126.0,44.6,385.0
03/05/2018,08:00,18.35,39.36,1.118,179.055,876.4593,161.7,51.56,440.8
03/05/2018,08:10,19.68,35.37,0.242,208.477,876.8601,201.1,57.67,498.0
03/05/2018,08:20,21.33,33.19,0.0,237.08,876.671,240.9,62.81,547.0
03/05/2018,08:30,21.46,34.01,0.0,275.69,876.6975,282.6,67.77,590.1
03/05/2018,08:40,22.52,31.79,0.032,127.069,877.1297,325.5,72.16,632.3
03/05/2018,08:50,23.36,32.03,0.22,106.86,877.0811,368.9,75.95,668.5
